id,spkid,full_name,pdes,name,neo,pha,diameter,prefix,q,per,class
dK03X070,1002031,C/2003X7SOHO,2003 X7,SOHO,,,,C,0.005,,PAR
dK03X080,1002032,C/2003X8SOHO,2003 X8,SOHO,,,,C,0.005,,PAR
dK03X090,1002033,C/2003X9SOHO,2003 X9,SOHO,,,,C,0.0049,,PAR
dK03X100,1002034,C/2003X10SOHO,2003 X10,SOHO,,,,C,0.0053,,PAR
dK03X110,1002035,C/2003X11SOHO,2003 X11,SOHO,,,,C,0.005,,PAR
dK03Y010,1002036,C/2003Y1SOHO,2003 Y1,SOHO,,,,C,0.0354,,PAR
dK03Y020,1002037,C/2003Y2SOHO,2003 Y2,SOHO,,,,C,0.0052,,PAR
dK03Y030,1002038,C/2003Y3SOHO,2003 Y3,SOHO,,,,C,0.007,,PAR
dK03Y040,1002039,C/2003Y4SOHO,2003 Y4,SOHO,,,,C,0.0049,,PAR
dK03Y050,1002040,C/2003Y5SOHO,2003 Y5,SOHO,,,,C,0.0051,,PAR
dK03Y060,1002041,C/2003Y6SOHO,2003 Y6,SOHO,,,,C,0.0048,,PAR
dK03Y070,1002042,C/2003Y7SOHO,2003 Y7,SOHO,,,,C,0.0047,,PAR
dK03Y080,1002043,C/2003Y8SOHO,2003 Y8,SOHO,,,,C,0.005,,PAR
dK03Y090,1002044,C/2003Y9SOHO,2003 Y9,SOHO,,,,C,0.0054,,PAR
dK03Y100,1002045,C/2003Y10SOHO,2003 Y10,SOHO,,,,C,0.0051,,PAR
dK03Y110,1002046,C/2003Y11SOHO,2003 Y11,SOHO,,,,C,0.0048,,PAR
dK03Y120,1002047,C/2003Y12SOHO,2003 Y12,SOHO,,,,C,0.0049,,PAR
dK03Y130,1002048,C/2003Y13SOHO,2003 Y13,SOHO,,,,C,0.0056,,PAR
dK03Y140,1002049,C/2003Y14SOHO,2003 Y14,SOHO,,,,C,0.0049,,PAR
dK03Y150,1002050,C/2003Y15SOHO,2003 Y15,SOHO,,,,C,0.0069,,PAR
dK04A010,1000473,P/2004A1LONEOS,2004 A1,LONEOS,,,,P,5.4625455004312515,8106.269152064292,JFc
dK04A020,1002051,C/2004A2SOHO,2004 A2,SOHO,,,,C,0.0048,,PAR
dK04A030,1002052,C/2004A3SOHO,2004 A3,SOHO,,,,C,0.0433,,PAR
dK04A040,1002533,C/2004A4SOHO,2004 A4,SOHO,,,,C,0.0048,,PAR
dK04B010,1000476,C/2004B1LINEAR,2004 B1,LINEAR,,,,C,1.6019453993234132,,HYP
dK04B020,1002053,C/2004B2SOHO,2004 B2,SOHO,,,,C,0.0353,,PAR
dK04B030,1002054,C/2004B3SOHO,2004 B3,SOHO,,,,C,0.0515,,PAR
dK04B040,1002055,C/2004B4SOHO,2004 B4,SOHO,,,,C,0.0062,,PAR
dK04B050,1002056,C/2004B5SOHO,2004 B5,SOHO,,,,C,0.0051,,PAR
dK04B060,1002057,C/2004B6SOHO,2004 B6,SOHO,,,,C,0.0053,,PAR
dK04B070,1002058,C/2004B7SOHO,2004 B7,SOHO,,,,C,0.0054,,PAR
dK04B080,1002059,C/2004B8SOHO,2004 B8,SOHO,,,,C,0.005,,PAR
dK04B090,1002060,C/2004B9SOHO,2004 B9,SOHO,,,,C,0.0051,,PAR
dK04B100,1002061,C/2004B10SOHO,2004 B10,SOHO,,,,C,0.0051,,PAR
dK04B110,1002534,C/2004B11SOHO,2004 B11,SOHO,,,,C,0.0066,,PAR
dK04C010,1000478,C/2004C1Larsen,2004 C1,Larsen,,,,C,4.359412646085123,14372.16542239667,JFc
dK04C020,1002062,C/2004C2SOHO,2004 C2,SOHO,,,,C,0.0325,,PAR
dK04C030,1002063,C/2004C3SOHO,2004 C3,SOHO,,,,C,0.005,,PAR
dK04C040,1002064,C/2004C4SOHO,2004 C4,SOHO,,,,C,0.0052,,PAR
dK04C050,1002065,C/2004C5SOHO,2004 C5,SOHO,,,,C,0.005,,PAR
dK04C060,1002066,C/2004C6SOHO,2004 C6,SOHO,,,,C,0.0051,,PAR
dK04C070,1002067,C/2004C7SOHO,2004 C7,SOHO,,,,C,0.0049,,PAR
dK04C080,1002068,C/2004C8SOHO,2004 C8,SOHO,,,,C,0.005,,PAR
dK04D010,1000479,C/2004D1NEAT,2004 D1,NEAT,,,,C,4.974588526279036,,HYP
dK04D020,1002069,C/2004D2SOHO,2004 D2,SOHO,,,,C,0.0051,,PAR
dK04D030,1002070,C/2004D3SOHO,2004 D3,SOHO,,,,C,0.0051,,PAR
dK04D040,1002071,C/2004D4SOHO,2004 D4,SOHO,,,,C,0.005,,PAR
dK04D29O,1000481,P/2004DO29SpacewatchLINEAR,2004 DO29,Spacewatch-LINEAR,,,,P,4.094750030541385,7450.578591768456,JFc
dK04D61Z,1000489,C/2004DZ61CatalinaLINEAR,2004 DZ61,Catalina-LINEAR,,,,C,2.0133302756237392,113159.850363761,COM
dK04E010,1002072,C/2004E1SOHO,2004 E1,SOHO,,,,C,0.0053,,PAR
dK04E030,1002074,C/2004E3SOHO,2004 E3,SOHO,,,,C,0.005,,PAR
dK04E040,1002075,C/2004E4SOHO,2004 E4,SOHO,,,,C,0.0064,,PAR
dK04E050,1002535,C/2004E5SOHO,2004 E5,SOHO,,,,C,0.005,,PAR
dK04F020,1000485,C/2004F2LINEAR,2004 F2,LINEAR,,,,C,1.4304426593719042,681836.3205951626,COM
dK04F040,1000491,C/2004F4Bradfield,2004 F4,Bradfield,,,,C,0.1682659073839149,1342621.405328332,COM
dK04F050,1002076,C/2004F5SOHO,2004 F5,SOHO,,,,C,0.005,,PAR
dK04F060,1002077,C/2004F6SOHO,2004 F6,SOHO,,,,C,0.006,,PAR
dK04F070,1002078,C/2004F7SOHO,2004 F7,SOHO,,,,C,0.005,,PAR
dK04FE0Y,1001665,P/2004FY140LINEAR,2004 FY140,LINEAR,,,,P,4.106141539212843,4025.4626489485418,JFc
dK04G010,1000488,C/2004G1LINEAR,2004 G1,LINEAR,,,,C,1.2021755990395349,24066534.05273658,COM
dK04G020,1002079,C/2004G2SOHO,2004 G2,SOHO,,,,C,0.0383,,PAR
dK04G030,1002080,C/2004G3SOHO,2004 G3,SOHO,,,,C,0.0076,,PAR
dK04G040,1002081,C/2004G4SOHO,2004 G4,SOHO,,,,C,0.0064,,PAR
dK04G050,1002082,C/2004G5SOHO,2004 G5,SOHO,,,,C,0.0052,,PAR
dK04G060,1002083,C/2004G6SOHO,2004 G6,SOHO,,,,C,0.0051,,PAR
dK04G070,1002084,C/2004G7SOHO,2004 G7,SOHO,,,,C,0.0051,,PAR
dK04G080,1002085,C/2004G8SOHO,2004 G8,SOHO,,,,C,0.005,,PAR
dK04G090,1002086,C/2004G9SOHO,2004 G9,SOHO,,,,C,0.0052,,PAR
dK04H010,1000490,C/2004H1LINEAR,2004 H1,LINEAR,,,,C,2.080709487784449,,PAR
dK04H040,1002087,C/2004H4SOHO,2004 H4,SOHO,,,,C,0.0343,,PAR
dK04H050,1002088,C/2004H5SOHO,2004 H5,SOHO,,,,C,0.0335,,PAR
dK04H060,1000500,C/2004H6SWAN,2004 H6,SWAN,,,,C,0.7762861653947529,,HYP
dK04H070,1002089,C/2004H7SOHO,2004 H7,SOHO,,,,C,0.0052,,PAR
dK04H080,1002090,C/2004H8SOHO,2004 H8,SOHO,,,,C,0.0049,,PAR
dK04H090,1002091,C/2004H9SOHO,2004 H9,SOHO,,,,C,0.0051,,PAR
dK04H100,1002092,C/2004H10SOHO,2004 H10,SOHO,,,,C,0.0051,,PAR
dK04H60V,1000496,C/2004HV60Spacewatch,2004 HV60,Spacewatch,,,,C,3.0663447899233884,127034.214123801,COM
dK04J010,1002093,C/2004J1SOHO,2004 J1,SOHO,,,,C,0.0053,,PAR
dK04J020,1002094,C/2004J2SOHO,2004 J2,SOHO,,,,C,0.0053,,PAR
dK04J030,1002095,C/2004J3SOHO,2004 J3,SOHO,,,,C,0.005,,PAR
dK04J040,1002096,C/2004J4SOHO,2004 J4,SOHO,,,,C,0.0417,,PAR
dK04J050,1002097,C/2004J5SOHO,2004 J5,SOHO,,,,C,0.0049,,PAR
dK04J060,1002098,C/2004J6SOHO,2004 J6,SOHO,,,,C,0.0053,,PAR
dK04J070,1002099,C/2004J7SOHO,2004 J7,SOHO,,,,C,0.0051,,PAR
dK04J080,1002100,C/2004J8SOHO,2004 J8,SOHO,,,,C,0.0048,,PAR
dK04J090,1002101,C/2004J9SOHO,2004 J9,SOHO,,,,C,0.0054,,PAR
dK04J100,1002102,C/2004J10SOHO,2004 J10,SOHO,,,,C,0.0055,,PAR
dK04J110,1002103,C/2004J11SOHO,2004 J11,SOHO,,,,C,0.005,,PAR
dK04J120,1002104,C/2004J12SOHO,2004 J12,SOHO,,,,C,0.0398,,PAR
dK04J130,1002105,C/2004J13SOHO,2004 J13,SOHO,,,,C,0.0441,,PAR
dK04J140,1002106,C/2004J14SOHO,2004 J14,SOHO,,,,C,0.0048,,PAR
dK04J150,1002107,C/2004J15SOHO,2004 J15,SOHO,,,,C,0.0438,,PAR
dK04J160,1002108,C/2004J16SOHO,2004 J16,SOHO,,,,C,0.0314,,PAR
dK04J170,1002109,C/2004J17SOHO,2004 J17,SOHO,,,,C,0.0356,,PAR
dK04J180,1002110,C/2004J18SOHO,2004 J18,SOHO,,,,C,0.0461,,PAR
dK04J190,1002111,C/2004J19SOHO,2004 J19,SOHO,,,,C,0.005,,PAR
dK04J200,1002536,C/2004J20SOHO,2004 J20,SOHO,,,,C,0.0419,,PAR
dK04K010,1000497,C/2004K1Catalina,2004 K1,Catalina,,,,C,3.3991472054484153,28328181.57153937,COM
dK04K030,1000499,C/2004K3LINEAR,2004 K3,LINEAR,,,,C,1.10335149728381,161295.8015046919,COM
dK04K040,1002112,C/2004K4SOHO,2004 K4,SOHO,,,,C,0.0052,,PAR
dK04K050,1002113,C/2004K5SOHO,2004 K5,SOHO,,,,C,0.0051,,PAR
dK04K060,1002114,C/2004K6SOHO,2004 K6,SOHO,,,,C,0.005,,PAR
dK04K070,1002115,C/2004K7SOHO,2004 K7,SOHO,,,,C,0.005,,PAR
dK04K080,1002116,C/2004K8SOHO,2004 K8,SOHO,,,,C,0.0067,,PAR
dK04K090,1002117,C/2004K9SOHO,2004 K9,SOHO,,,,C,0.0049,,PAR
dK04K100,1002118,C/2004K10SOHO,2004 K10,SOHO,,,,C,0.0049,,PAR
dK04K110,1002119,C/2004K11SOHO,2004 K11,SOHO,,,,C,0.0048,,PAR
dK04K120,1002120,C/2004K12SOHO,2004 K12,SOHO,,,,C,0.0049,,PAR
dK04L010,1000501,C/2004L1LINEAR,2004 L1,LINEAR,,,,C,2.0474134376834656,9184241.005356653,COM
dK04L020,1000502,C/2004L2LINEAR,2004 L2,LINEAR,,,,C,3.7786287340128792,8106093.543299697,COM
dK04L030,1002121,C/2004L3SOHO,2004 L3,SOHO,,,,C,0.005,,PAR
dK04L040,1002122,C/2004L4SOHO,2004 L4,SOHO,,,,C,0.0056,,PAR
dK04L050,1002123,C/2004L5SOHO,2004 L5,SOHO,,,,C,0.005,,PAR
dK04L060,1002124,C/2004L6SOHO,2004 L6,SOHO,,,,C,0.0049,,PAR
dK04L070,1002125,C/2004L7SOHO,2004 L7,SOHO,,,,C,0.0075,,PAR
dK04L080,1002126,C/2004L8SOHO,2004 L8,SOHO,,,,C,0.0049,,PAR
dK04L090,1002127,C/2004L9SOHO,2004 L9,SOHO,,,,C,0.0051,,PAR
dK04L100,1002128,C/2004L10SOHO,2004 L10,SOHO,,,,C,0.0431,,PAR
dK04L110,1002129,C/2004L11SOHO,2004 L11,SOHO,,,,C,0.008,,PAR
dK04M010,1002130,C/2004M1SOHO,2004 M1,SOHO,,,,C,0.0049,,PAR
dK04M020,1002131,C/2004M2SOHO,2004 M2,SOHO,,,,C,0.0049,,PAR
dK04M030,1002132,C/2004M3SOHO,2004 M3,SOHO,,,,C,0.0078,,PAR
dK04M040,1002133,C/2004M4SOHO,2004 M4,SOHO,,,,C,0.0049,,PAR
dK04M050,1002134,C/2004M5SOHO,2004 M5,SOHO,,,,C,0.0051,,PAR
dK04M060,1002135,C/2004M6SOHO,2004 M6,SOHO,,,,C,0.005,,PAR
dK04M070,1002136,C/2004M7SOHO,2004 M7,SOHO,,,,C,0.0052,,PAR
dK04N010,1002137,C/2004N1SOHO,2004 N1,SOHO,,,,C,0.005,,PAR
dK04N020,1002138,C/2004N2SOHO,2004 N2,SOHO,,,,C,0.0047,,PAR
dK04N030,1002139,C/2004N3SOHO,2004 N3,SOHO,,,,C,0.0048,,PAR
dK04N040,1002140,C/2004N4SOHO,2004 N4,SOHO,,,,C,0.0076,,PAR
dK04N050,1002141,C/2004N5SOHO,2004 N5,SOHO,,,,C,0.0055,,PAR
dK04N060,1002142,C/2004N6SOHO,2004 N6,SOHO,,,,C,0.0049,,PAR
dK04O010,1002143,C/2004O1SOHO,2004 O1,SOHO,,,,C,0.0068,,PAR
dK04O020,1002144,C/2004O2SOHO,2004 O2,SOHO,,,,C,0.0058,,PAR
dK04O030,1002145,C/2004O3SOHO,2004 O3,SOHO,,,,C,0.0051,,PAR
dK04P010,1000503,C/2004P1NEAT,2004 P1,NEAT,,,,C,6.013773713117612,264131609.58960533,JFc
dK04P020,1002146,C/2004P2SOHO,2004 P2,SOHO,,,,C,0.005,,PAR
dK04P030,1002147,C/2004P3SOHO,2004 P3,SOHO,,,,C,0.0051,,PAR
dK04P040,1002148,C/2004P4SOHO,2004 P4,SOHO,,,,C,0.0052,,PAR
dK04P050,1002149,C/2004P5SOHO,2004 P5,SOHO,,,,C,0.0061,,PAR
dK04P060,1002150,C/2004P6SOHO,2004 P6,SOHO,,,,C,0.0056,,PAR
dK04P070,1002151,C/2004P7SOHO,2004 P7,SOHO,,,,C,0.005,,PAR
dK04Q010,1000506,C/2004Q1Tucker,2004 Q1,Tucker,,,,C,2.046725480197143,932402.9726974481,COM
dK04Q020,1000507,C/2004Q2Machholz,2004 Q2,Machholz,,,,C,1.20504135535195,43034538.09001382,COM
dK04Q030,1002152,C/2004Q3SOHO,2004 Q3,SOHO,,,,C,0.0049,,PAR
dK04Q040,1002153,C/2004Q4SOHO,2004 Q4,SOHO,,,,C,0.0047,,PAR
dK04Q050,1002154,C/2004Q5SOHO,2004 Q5,SOHO,,,,C,0.0052,,PAR
dK04Q060,1002155,C/2004Q6SOHO,2004 Q6,SOHO,,,,C,0.0045,,PAR
dK04R020,1000509,C/2004R2ASAS,2004 R2,ASAS,,,,C,0.1128378967886783,,PAR
dK04R030,1000510,P/2004R3LINEARNEAT,2004 R3,LINEAR-NEAT,,,,P,2.1414686290000047,2745.13191568243,JFc
dK04R040,1002156,C/2004R4SOHO,2004 R4,SOHO,,,,C,0.0054,,PAR
dK04R050,1002157,C/2004R5SOHO,2004 R5,SOHO,,,,C,0.0052,,PAR
dK04R060,1002158,C/2004R6SOHO,2004 R6,SOHO,,,,C,0.0054,,PAR
dK04R070,1002159,C/2004R7SOHO,2004 R7,SOHO,,,,C,0.0086,,PAR
dK04RB3G,1000528,C/2004RG113LINEAR,2004 RG113,LINEAR,,,,C,1.9423588624591768,6770125.683261427,COM
dK04S010,1000512,C/2004S1VanNess,2004 S1,Van Ness,,,,C,0.6817692859109099,,PAR
dK04S020,1002160,C/2004S2SOHO,2004 S2,SOHO,,,,C,0.0053,,PAR
dK04S030,1002161,C/2004S3SOHO,2004 S3,SOHO,,,,C,0.0069,,PAR
dK04S040,1002162,C/2004S4SOHO,2004 S4,SOHO,,,,C,0.0049,,PAR
dK04T020,1002163,C/2004T2SOHO,2004 T2,SOHO,,,,C,0.0346,,PAR
dK04T030,1000516,C/2004T3SidingSpring,2004 T3,Siding Spring,,,,C,8.864397141464337,153744566.0842108,COM
dK04T040,1002164,C/2004T4SOHO,2004 T4,SOHO,,,,C,0.0048,,PAR
dK04T050,1002165,C/2004T5SOHO,2004 T5,SOHO,,,,C,0.0048,,PAR
dK04T060,1002166,C/2004T6SOHO,2004 T6,SOHO,,,,C,0.0049,,PAR
dK04T070,1002167,C/2004T7SOHO,2004 T7,SOHO,,,,C,0.0048,,PAR
dK04T080,1002168,C/2004T8SOHO,2004 T8,SOHO,,,,C,0.0048,,PAR
dK04U010,1000517,C/2004U1LINEAR,2004 U1,LINEAR,,,,C,2.659320851681838,79335458.87238364,COM
dK04U020,1002169,C/2004U2SOHO,2004 U2,SOHO,,,,C,0.0659,,PAR
dK04U030,1002170,C/2004U3SOHO,2004 U3,SOHO,,,,C,0.0375,,PAR
dK04U040,1002171,C/2004U4SOHO,2004 U4,SOHO,,,,C,0.0053,,PAR
dK04U050,1002172,C/2004U5SOHO,2004 U5,SOHO,,,,C,0.0063,,PAR
dK04U060,1002173,C/2004U6SOHO,2004 U6,SOHO,,,,C,0.0052,,PAR
dK04U070,1002174,C/2004U7SOHO,2004 U7,SOHO,,,,C,0.0052,,PAR
dK04U080,1002175,C/2004U8SOHO,2004 U8,SOHO,,,,C,0.0049,,PAR
dK04U090,1002176,C/2004U9SOHO,2004 U9,SOHO,,,,C,0.005,,PAR
dK04U100,1002177,C/2004U10SOHO,2004 U10,SOHO,,,,C,0.0076,,PAR
dK04U110,1002178,C/2004U11SOHO,2004 U11,SOHO,,,,C,0.0048,,PAR
dK04U120,1002179,C/2004U12SOHO,2004 U12,SOHO,,,,C,0.0049,,PAR
dK04V030,1000520,P/2004V3SidingSpring,2004 V3,Siding Spring,,,,P,3.9382993900262813,6929.35772703019,JFc
dK04V05a,1000527,P/2004V5ALINEARHill,2004 V5-A,LINEAR-Hill,,,,P,4.410852860277536,8188.191510225271,JFc
dK04V05b,1000533,P/2004V5BLINEARHill,2004 V5-B,LINEAR-Hill,,,,P,4.410901957773785,8188.901637838332,JFc
dK04V060,1002180,C/2004V6SOHO,2004 V6,SOHO,,,,C,0.0053,,PAR
dK04V070,1002181,C/2004V7SOHO,2004 V7,SOHO,,,,C,0.0051,,PAR
dK04V080,1002182,C/2004V8SOHO,2004 V8,SOHO,,,,C,0.0049,,PAR
dK04V100,1002184,C/2004V10SOHO,2004 V10,SOHO,,,,C,0.0488,,PAR
dK04V110,1002185,C/2004V11SOHO,2004 V11,SOHO,,,,C,0.005,,PAR
dK04V120,1002186,C/2004V12SOHO,2004 V12,SOHO,,,,C,0.0049,,PAR
dK04V130,1000536,C/2004V13SWAN,2004 V13,SWAN,,,,C,0.1808594194124857,,PAR
dK04V140,1002187,C/2004V14SOHO,2004 V14,SOHO,,,,C,0.0049,,PAR
dK04V150,1002188,C/2004V15SOHO,2004 V15,SOHO,,,,C,0.0082,,PAR
dK04W010,1002189,C/2004W1SOHO,2004 W1,SOHO,,,,C,0.0052,,PAR
dK04W020,1002190,C/2004W2SOHO,2004 W2,SOHO,,,,C,0.0053,,PAR
dK04W030,1002191,C/2004W3SOHO,2004 W3,SOHO,,,,C,0.007,,PAR
dK04W040,1002192,C/2004W4SOHO,2004 W4,SOHO,,,,C,0.005,,PAR
dK04W050,1002193,C/2004W5SOHO,2004 W5,SOHO,,,,C,0.0051,,PAR
dK04W060,1002194,C/2004W6SOHO,2004 W6,SOHO,,,,C,0.0052,,PAR
dK04W070,1002195,C/2004W7SOHO,2004 W7,SOHO,,,,C,0.0048,,PAR
dK04W080,1002196,C/2004W8SOHO,2004 W8,SOHO,,,,C,0.0051,,PAR
dK04W090,1002197,C/2004W9SOHO,2004 W9,SOHO,,,,C,0.0049,,PAR
dK04W09R,1000529,P/2004WR9LINEAR,2004 WR9,LINEAR,,,,P,1.917198716243889,5451.087323265464,JFc
dK04W100,1002198,C/2004W10SOHO,2004 W10,SOHO,,,,C,0.0467,,PAR
dK04W110,1002199,C/2004W11SOHO,2004 W11,SOHO,,,,C,0.0051,,PAR
dK04X020,1000531,C/2004X2LINEAR,2004 X2,LINEAR,,,,C,3.7930825389617877,20111366.95015338,COM
dK04X030,1000534,C/2004X3LINEAR,2004 X3,LINEAR,,,,C,4.402298646730395,,HYP
dK04X040,1002200,C/2004X4SOHO,2004 X4,SOHO,,,,C,0.0049,,PAR
dK04X050,1002201,C/2004X5SOHO,2004 X5,SOHO,,,,C,0.0065,,PAR
dK04X060,1002202,C/2004X6SOHO,2004 X6,SOHO,,,,C,0.007,,PAR
dK04X080,1002204,C/2004X8SOHO,2004 X8,SOHO,,,,C,0.0052,,PAR
dK04X090,1002205,C/2004X9SOHO,2004 X9,SOHO,,,,C,0.0054,,PAR
dK04X100,1002206,C/2004X10SOHO,2004 X10,SOHO,,,,C,0.0057,,PAR
dK04X110,1002207,C/2004X11SOHO,2004 X11,SOHO,,,,C,0.0048,,PAR
dK04Y020,1002208,C/2004Y2SOHO,2004 Y2,SOHO,,,,C,0.0051,,PAR
dK04Y030,1002209,C/2004Y3SOHO,2004 Y3,SOHO,,,,C,0.0048,,PAR
dK04Y040,1002210,C/2004Y4SOHO,2004 Y4,SOHO,,,,C,0.0896,,PAR
dK04Y050,1002211,C/2004Y5SOHO,2004 Y5,SOHO,,,,C,0.0048,,PAR
dK04Y060,1002212,C/2004Y6SOHO,2004 Y6,SOHO,,,,C,0.0073,,PAR
dK04Y070,1002213,C/2004Y7SOHO,2004 Y7,SOHO,,,,C,0.0049,,PAR
dK04Y080,1002214,C/2004Y8SOHO,2004 Y8,SOHO,,,,C,0.007,,PAR
dK04Y090,1002215,C/2004Y9SOHO,2004 Y9,SOHO,,,,C,0.0052,,PAR
dK04Y100,1002216,C/2004Y10SOHO,2004 Y10,SOHO,,,,C,0.0322,,PAR
dK04Y110,1002217,C/2004Y11SOHO,2004 Y11,SOHO,,,,C,0.0048,,PAR
dK04Y120,1002218,C/2004Y12SOHO,2004 Y12,SOHO,,,,C,0.005,,PAR
dK04Y35J,1002313,C/2004YJ35LINEAR,2004 YJ35,LINEAR,,,,C,1.781201924341037,555058487.8762128,COM
dK05A01a,1002219,C/2005A1ALINEAR,2005 A1-A,LINEAR,,,,C,0.9067022036578891,,HYP
dK05A020,1002220,C/2005A2SOHO,2005 A2,SOHO,,,,C,0.0055,,PAR
dK05A030,1002221,C/2005A3SOHO,2005 A3,SOHO,,,,C,0.0067,,PAR
dK05A040,1002222,C/2005A4SOHO,2005 A4,SOHO,,,,C,0.0067,,PAR
dK05A050,1002223,C/2005A5SOHO,2005 A5,SOHO,,,,C,0.0048,,PAR
dK05B010,1000538,C/2005B1Christensen,2005 B1,Christensen,,,,C,3.2049316124940486,,HYP
dK05B020,1002224,C/2005B2SOHO,2005 B2,SOHO,,,,C,0.005,,PAR
dK05B030,1002225,C/2005B3SOHO,2005 B3,SOHO,,,,C,0.0049,,PAR
dK05B040,1002226,C/2005B4SOHO,2005 B4,SOHO,,,,C,0.0353,,PAR
dK05B050,1002537,C/2005B5SOHO,2005 B5,SOHO,,,,C,0.0048,,PAR
dK05B060,1002538,C/2005B6SOHO,2005 B6,SOHO,,,,C,0.0051,,PAR
dK05C010,1002227,C/2005C1SOHO,2005 C1,SOHO,,,,C,0.0392,,PAR
dK05C020,1002228,C/2005C2SOHO,2005 C2,SOHO,,,,C,0.005,,PAR
dK05C030,1002229,C/2005C3SOHO,2005 C3,SOHO,,,,C,0.0049,,PAR
dK05C040,1002230,C/2005C4SOHO,2005 C4,SOHO,,,,C,0.0391,,PAR
dK05D010,1002231,C/2005D1SOHO,2005 D1,SOHO,,,,C,0.0468,,PAR
dK05D020,1002232,C/2005D2SOHO,2005 D2,SOHO,,,,C,0.0066,,PAR
dK05D030,1002233,C/2005D3SOHO,2005 D3,SOHO,,,,C,0.007,,PAR
dK05D040,1002234,C/2005D4SOHO,2005 D4,SOHO,,,,C,0.0049,,PAR
dK05D050,1002235,C/2005D5SOHO,2005 D5,SOHO,,,,C,0.0056,,PAR
dK05E010,1000559,P/2005E1Tubbiolo,2005 E1,Tubbiolo,,,,P,4.445620020849471,7093.616404469554,JFc
dK05E020,1000560,C/2005E2McNaught,2005 E2,McNaught,,,,C,1.5195775803270242,,HYP
dK05E030,1002236,C/2005E3SOHO,2005 E3,SOHO,,,,C,0.005,,PAR
dK05E040,1002237,C/2005E4SOHO,2005 E4,SOHO,,,,C,0.0487,,PAR
dK05E050,1002238,C/2005E5SOHO,2005 E5,SOHO,,,,C,0.0051,,PAR
dK05E060,1002239,C/2005E6SOHO,2005 E6,SOHO,,,,C,0.0048,,PAR
dK05E070,1002240,C/2005E7SOHO,2005 E7,SOHO,,,,C,0.0052,,PAR
dK05E080,1002241,C/2005E8SOHO,2005 E8,SOHO,,,,C,0.0048,,PAR
dK05E090,1002242,C/2005E9SOHO,2005 E9,SOHO,,,,C,0.005,,PAR
dK05EH3L,1000565,C/2005EL173LONEOS,2005 EL173,LONEOS,,,,C,3.8863232005678214,,HYP
dK05F010,1002243,C/2005F1SOHO,2005 F1,SOHO,,,,C,0.0055,,PAR
dK05F020,1002244,C/2005F2SOHO,2005 F2,SOHO,,,,C,0.0067,,PAR
dK05F030,1002245,C/2005F3SOHO,2005 F3,SOHO,,,,C,0.0049,,PAR
dK05F040,1002246,C/2005F4SOHO,2005 F4,SOHO,,,,C,0.0068,,PAR
dK05F050,1002247,C/2005F5SOHO,2005 F5,SOHO,,,,C,0.0051,,PAR
dK05G010,1000561,C/2005G1LINEAR,2005 G1,LINEAR,,,,C,4.960798266080184,937910429.8297316,COM
dK05G020,1002248,C/2005G2SOHO,2005 G2,SOHO,,,,C,0.0492,,PAR
dK05G030,1002249,C/2005G3SOHO,2005 G3,SOHO,,,,C,0.0091,,PAR
dK05G040,1002250,C/2005G4SOHO,2005 G4,SOHO,,,,C,0.0051,,PAR
dK05G050,1002251,C/2005G5SOHO,2005 G5,SOHO,,,,C,0.0051,,PAR
dK05G060,1002252,C/2005G6SOHO,2005 G6,SOHO,,,,C,0.0048,,PAR
dK05G070,1002253,C/2005G7SOHO,2005 G7,SOHO,,,,C,0.0049,,PAR
dK05G08F,1000562,P/2005GF8LONEOS,2005 GF8,LONEOS,,,,P,2.829559455523448,5176.4104105808065,JFc
dK05H010,1000563,C/2005H1LINEAR,2005 H1,LINEAR,,,,C,4.768562129106574,114911.2888475231,COM
dK05H020,1002254,C/2005H2SOHO,2005 H2,SOHO,,,,C,0.0362,,PAR
dK05H030,1002255,C/2005H3SOHO,2005 H3,SOHO,,,,C,0.0049,,PAR
dK05H040,1002256,C/2005H4SOHO,2005 H4,SOHO,,,,C,0.0051,,PAR
dK05H050,1002257,C/2005H5SOHO,2005 H5,SOHO,,,,C,0.0052,,PAR
dK05H060,1002258,C/2005H6SOHO,2005 H6,SOHO,,,,C,0.0049,,PAR
dK05H070,1002259,C/2005H7SOHO,2005 H7,SOHO,,,,C,0.0127,,PAR
dK05H080,1002260,C/2005H8SOHO,2005 H8,SOHO,,,,C,0.0051,,PAR
dK05H090,1002261,C/2005H9SOHO,2005 H9,SOHO,,,,C,0.0352,,PAR
dK05J010,1000564,P/2005J1McNaught,2005 J1,McNaught,,,,P,1.530145691208417,2460.095762584952,JFc
dK05J020,1000566,C/2005J2Catalina,2005 J2,Catalina,,,,C,4.28743862285907,,PAR
dK05J030,1002262,C/2005J3SOHO,2005 J3,SOHO,,,,C,0.0051,,PAR
dK05J040,1002263,C/2005J4SOHO,2005 J4,SOHO,,,,C,0.0051,,PAR
dK05J050,1002264,C/2005J5SOHO,2005 J5,SOHO,,,,C,0.005,,PAR
dK05J060,1002265,C/2005J6SOHO,2005 J6,SOHO,,,,C,0.0055,,PAR
dK05J070,1002266,C/2005J7SOHO,2005 J7,SOHO,,,,C,0.0049,,PAR
dK05J080,1002267,C/2005J8SOHO,2005 J8,SOHO,,,,C,0.0051,,PAR
dK05J090,1002268,C/2005J9SOHO,2005 J9,SOHO,,,,C,0.0051,,PAR
dK05J100,1002269,C/2005J10SOHO,2005 J10,SOHO,,,,C,0.0051,,PAR
